Date,Open,Open*,High,Low,Lag ,Volume,Market Cap
"Jun 02, 2017",7.784901775,7.735577573,7.819455491,7.772045098,7.819455491,20.99864504,24.39562457
"Jun 01, 2017",7.735577573,7.690372894,7.803185945,7.735577573,7.786501971,21.22596654,24.34617107
"May 31, 2017",7.690372894,7.721064884,7.745470227,7.67116053,7.734738181,21.15817971,24.30084215
"May 30, 2017",7.721064884,7.677599577,7.741516213,7.661324708,7.685000012,21.0906621,24.33139608
"May 29, 2017",7.677599577,7.627583338,7.743724931,7.653101094,7.721175725,20.71787634,24.2878143
"May 28, 2017",7.627583338,7.694515746,7.726362617,7.627583338,7.675917163,20.86053773,24.23766987
"May 27, 2017",7.694515746,7.749706012,7.723208584,7.526087314,7.620151012,21.2541764,24.30447934
"May 26, 2017",7.749706012,7.802307431,7.8531348,7.636264777,7.697312035,21.29055497,24.35955115
"May 25, 2017",7.802307431,7.749912808,7.924329259,7.734252586,7.742827279,21.60152235,24.41203028
"May 24, 2017",7.749912808,7.692368898,7.833489282,7.749912808,7.80124401,21.26871315,24.35951426
"May 23, 2017",7.692368898,7.622267591,7.74967585,7.686391846,7.749503483,21.04444313,24.30184482
"May 22, 2017",7.622267591,7.633868073,7.742358618,7.609797779,7.684048041,21.38709749,24.2316301
"May 21, 2017",7.633868073,7.592991248,7.658737311,7.619478845,7.621293149,20.86116518,24.24311699
"May 20, 2017",7.592991248,7.548223996,7.642394629,7.58828317,7.642394629,20.68383454,24.20211538
"May 19, 2017",7.548223996,7.505877239,7.60315991,7.544464374,7.594738501,20.8693469,24.15722078
"May 18, 2017",7.505877239,7.453984725,7.551964284,7.499489697,7.543617567,20.61157533,24.11476636
"May 17, 2017",7.453984725,7.462616927,7.530506819,7.415722822,7.517026163,20.78598708,24.06275801
"May 16, 2017",7.462616927,7.500219874,7.487700166,7.430434372,7.458445639,20.68144856,24.07128394
"May 15, 2017",7.500219874,7.496019608,7.50262789,7.443394484,7.460737686,20.41064742,24.10876057
"May 14, 2017",7.496019608,7.45189188,7.512846901,7.482467962,7.500479733,19.89589217,24.10443397
"May 13, 2017",7.45189188,7.520646396,7.502732695,7.409184898,7.498266008,20.17790915,24.06018422
"May 12, 2017",7.520646396,7.484576487,7.526259729,7.434853778,7.452541653,20.42348959,24.1288237
"May 11, 2017",7.484576487,7.471089858,7.535793109,7.470423546,7.522167646,20.49948458,24.09264914
"May 10, 2017",7.471089858,7.452338644,7.48909901,7.449556177,7.48836626,20.63522448,24.07905084
"May 09, 2017",7.452338644,7.375832053,7.513976533,7.44792609,7.470429243,20.87849023,24.06018066
"May 08, 2017",7.375832053,7.364844627,7.45202535,7.375832053,7.45202535,21.01617423,23.98353309
"May 07, 2017",7.364844627,7.350394135,7.375706804,7.352287242,7.375700541,20.80025466,23.97241865
"May 06, 2017",7.350394135,7.340102471,7.364420344,7.341159756,7.364420344,20.18289124,23.95784177
"May 05, 2017",7.340102471,7.307014504,7.388964639,7.333225608,7.349520172,20.66779118,23.94745154
"May 04, 2017",7.307014504,7.28192234,7.38331221,7.307014504,7.338023563,20.65450401,23.91423178
"May 03, 2017",7.28192234,7.25913724,7.308388733,7.277586301,7.3065918,20.18506216,23.88904042
"May 02, 2017",7.25913724,7.206599819,7.295667228,7.255372324,7.281261774,19.98373539,23.86613281
"May 01, 2017",7.206599819,7.18680268,7.268446148,7.206599819,7.259538277,20.38586677,23.81348068
"Apr 30, 2017",7.18680268,7.183749312,7.206310524,7.181531106,7.206295686,19.83923656,23.7935674
"Apr 29, 2017",7.183749312,7.183673427,7.190826739,7.181751628,7.186742158,19.86218746,23.7903788
"Apr 28, 2017",7.183673427,7.156083029,7.193896164,7.164233021,7.182716787,20.08363857,23.79020187
"Apr 27, 2017",7.156083029,7.143609704,7.185159717,7.155630467,7.183665838,19.9229721,23.76249812
"Apr 26, 2017",7.143609704,7.131258766,7.166134691,7.143562309,7.155458751,19.6134844,23.74991037
"Apr 25, 2017",7.131258766,7.098069807,7.14486485,7.13087483,7.143214678,19.30674317,23.73744197
"Apr 24, 2017",7.098069807,7.116329207,7.131650548,7.098069807,7.131018823,19.27851999,23.70415855
"Apr 23, 2017",7.116329207,7.108824986,7.116556469,7.093354791,7.096067191,19.37214941,23.72230264
"Apr 22, 2017",7.108824986,7.114297792,7.119279588,7.097110376,7.116158727,19.33424777,23.71468382
"Apr 21, 2017",7.114297792,7.099267802,7.119587093,7.102960155,7.108285055,19.42192641,23.72003258
"Apr 20, 2017",7.099267802,7.100134422,7.123503553,7.097060725,7.114021201,19.568426,23.70489412
"Apr 19, 2017",7.100134422,7.084871646,7.102919021,7.094301234,7.098615279,19.47868282,23.70564941
"Apr 18, 2017",7.084871646,7.076020169,7.104612348,7.084871646,7.099754852,19.41587138,23.69027966
"Apr 17, 2017",7.076020169,7.066987313,7.085817779,7.067021424,7.084988914,19.34971394,23.6813222
"Apr 16, 2017",7.066987313,7.062448669,7.079369719,7.066987313,7.075758144,19.02625821,23.67217376
"Apr 15, 2017",7.062448669,7.065041039,7.0800265,7.060442031,7.066910558,19.13146645,23.66752059
"Apr 14, 2017",7.065041039,7.090926475,7.082380629,7.055994233,7.06265425,19.35609544,23.67000743
"Apr 13, 2017",7.090926475,7.094077157,7.094973163,7.0531016,7.064143454,19.67905366,23.69579601
"Apr 12, 2017",7.094077157,7.079571851,7.096009204,7.087373184,7.090385122,19.48090557,23.69883622
"Apr 11, 2017",7.079571851,7.079437101,7.096779324,7.079571851,7.094243145,19.1916312,23.6841996
"Apr 10, 2017",7.079437101,7.070358705,7.08199426,7.072455827,7.079293908,19.19024715,23.68395108
"Apr 09, 2017",7.070358705,7.067021424,7.087749129,7.066347509,7.079917066,19.30586464,23.6747536
"Apr 08, 2017",7.067021424,7.072371009,7.077481176,7.058396952,7.069831611,19.15933652,23.67130884
"Apr 07, 2017",7.072371009,7.026258056,7.078830499,7.059093436,7.070639142,19.57448173,23.67653414
"Apr 06, 2017",7.026258056,7.033629933,7.080337899,7.026258056,7.075538329,20.0523145,23.63030896
"Apr 05, 2017",7.033629933,7.043613961,7.034467222,7.015380229,7.02534274,19.84326846,23.63755484
"Apr 04, 2017",7.043613961,7.005743687,7.0531016,7.021548142,7.03284489,19.89386356,23.6474484
"Apr 03, 2017",7.005743687,6.985280975,7.049029121,7.005743687,7.042120074,20.17930389,23.60943991
"Apr 02, 2017",6.985280975,6.977010783,7.009941763,6.980494458,7.005036243,20.05809757,23.58885526
"Apr 01, 2017",6.977010783,6.934046613,6.995509713,6.967051961,6.985179176,19.48412861,23.58048289
"Mar 31, 2017",6.934046613,6.949098738,6.980001519,6.934046613,6.977085427,19.918711,23.53741628
"Mar 30, 2017",6.949098738,6.952805124,6.955869024,6.927597121,6.933842041,19.68189079,23.55234122
"Mar 29, 2017",6.952805124,6.95137017,6.961419261,6.923510511,6.946947146,19.51413978,23.55594374
"Mar 28, 2017",6.95137017,6.879407243,6.970401386,6.935107766,6.953827467,19.60342583,23.55438876
"Mar 27, 2017",6.879407243,6.881421571,6.953110981,6.879335228,6.952508735,19.73584155,23.48232596
"Mar 26, 2017",6.881421571,6.842192233,6.915683765,6.860862813,6.873919242,19.53144556,23.48421205
"Mar 25, 2017",6.842192233,6.945484496,6.883216655,6.806508512,6.880157952,19.89270086,23.444877
"Mar 24, 2017",6.945484496,6.956593061,6.947427813,6.839861803,6.843238091,20.01203208,23.54803184
"Mar 23, 2017",6.956593061,7.021664153,6.964145064,6.936274706,6.945619303,19.33111436,23.55902887
"Mar 22, 2017",7.021664153,6.96163722,7.021664153,6.921865263,6.95572606,19.75789252,23.62397839
"Mar 21, 2017",6.96163722,6.944318618,7.023251257,6.96163722,7.021565991,19.63675305,23.56384026
"Mar 20, 2017",6.944318618,6.884210258,6.9688786,6.943778578,6.960565922,19.4733538,23.54641696
"Mar 19, 2017",6.884210258,7.002783601,6.975329812,6.884210258,6.943836454,19.8234585,23.48618294
"Mar 18, 2017",7.002783601,7.073405301,7.015775255,6.864482367,6.881226482,20.24732783,23.60463609
"Mar 17, 2017",7.073405301,7.131962265,7.073405301,7.002674473,7.003274528,20.37597388,23.67514026
"Mar 16, 2017",7.131962265,7.122995683,7.137262539,7.049636713,7.079866554,20.27473873,23.73357633
"Mar 15, 2017",7.122995683,7.116524006,7.132186002,7.122665025,7.130586782,19.51194947,23.72450293
"Mar 14, 2017",7.116524006,7.108064091,7.126738187,7.107196128,7.122866659,19.31801697,23.71790752
"Mar 13, 2017",7.108064091,7.0704012,7.120743438,7.104168743,7.116329207,19.75641049,23.70933659
"Mar 12, 2017",7.0704012,7.01779284,7.112311145,7.069329763,7.107736646,19.24123561,23.67155529
"Mar 11, 2017",7.01779284,7.081170626,7.084921905,7.01779284,7.06972956,19.46208756,23.61882965
"Mar 10, 2017",7.081170626,7.047821523,7.14714219,6.982166776,7.018151096,20.15020304,23.68209032
"Mar 09, 2017",7.047821523,7.10925018,7.087957926,7.039861907,7.080438873,19.17343085,23.64862393
"Mar 08, 2017",7.10925018,7.14929655,7.116524006,7.045846261,7.047517221,19.62246014,23.70994727
"Mar 07, 2017",7.14929655,7.144778067,7.151132737,7.094068857,7.109503575,19.48971316,23.74987158
"Mar 06, 2017",7.144778067,7.134324954,7.151485464,7.142511146,7.148998047,18.8502334,23.74524561
"Mar 05, 2017",7.134324954,7.152605526,7.144636041,7.121300917,7.144501888,18.71429767,23.73467459
"Mar 04, 2017",7.152605526,7.131466669,7.154146497,7.115183997,7.135010366,19.02647103,23.75285833
"Mar 03, 2017",7.131466669,7.110434864,7.154857515,7.131466669,7.150693614,19.57042648,23.73160333
"Mar 02, 2017",7.110434864,7.073303615,7.140556049,7.103009514,7.131706504,19.7243405,23.71045169
"Mar 01, 2017",7.073303615,7.073879701,7.108653221,7.073006971,7.108653221,19.24948144,23.67320545
"Feb 28, 2017",7.073879701,7.059428607,7.084435956,7.066313375,7.073244293,19.03562852,23.67366596
"Feb 27, 2017",7.059428607,7.042522158,7.074946277,7.05908484,7.073244293,18.69504959,23.65910478
"Feb 26, 2017",7.042522158,7.065109394,7.062594293,7.030149887,7.060648025,18.57328165,23.64205767
"Feb 25, 2017",7.065109394,7.067072589,7.068895759,7.025173804,7.042146302,18.75687437,23.66451553
"Feb 24, 2017",7.067072589,7.018643489,7.090401783,7.031705922,7.067899391,19.61690057,23.66635654
"Feb 23, 2017",7.018643489,7.016430296,7.0704012,7.018365988,7.061951672,19.05965681,23.61780667
"Feb 22, 2017",7.016430296,6.984049431,7.025884921,7.003565334,7.018795634,18.72890047,23.61549143
"Feb 21, 2017",6.984049431,6.955297045,7.018625588,6.98186968,7.016878706,19.04591839,23.58300082
"Feb 20, 2017",6.955297045,6.961068532,6.985169921,6.948599673,6.984697801,18.51123417,23.55413526
"Feb 19, 2017",6.961068532,6.955792779,6.963010216,6.950297393,6.954514811,18.16479833,23.55980306
"Feb 18, 2017",6.955792779,6.933539978,6.967061385,6.953646006,6.960746132,18.41137256,23.55440645
"Feb 17, 2017",6.933539978,6.915376166,6.959559943,6.933072087,6.952929389,18.73164468,23.53204183
"Feb 16, 2017",6.915376166,6.913946076,6.940580585,6.915376166,6.934825551,18.62179952,23.51376201
"Feb 15, 2017",6.913946076,6.899460976,6.916556435,6.909334032,6.915207443,18.31264332,23.51222606
"Feb 14, 2017",6.899460976,6.906634651,6.919199543,6.894132914,6.912294959,18.74237286,23.49760303
"Feb 13, 2017",6.906634651,6.911269098,6.909853077,6.883462586,6.898351199,18.4267324,23.50465943
"Feb 12, 2017",6.911269098,6.896593214,6.912503986,6.904670526,6.906934943,18.0280825,23.50918408
"Feb 11, 2017",6.896593214,6.903375703,6.917002392,6.890436165,6.912195407,18.44303893,23.49439725
"Feb 10, 2017",6.903375703,6.970448348,6.906654674,6.85297169,6.896360606,19.06491075,23.50106596
"Feb 09, 2017",6.970448348,6.968210475,6.99300594,6.859971608,6.902119427,19.82486414,23.5680066
"Feb 08, 2017",6.968210475,6.947110598,6.983762161,6.944559614,6.968916228,19.12306018,23.5656546
"Feb 07, 2017",6.947110598,6.935759475,6.967843286,6.947110598,6.967296962,18.79916512,23.54444232
"Feb 06, 2017",6.935759475,6.950354893,6.951427607,6.935526076,6.945195562,18.53188217,23.53299378
"Feb 05, 2017",6.950354893,6.93860451,6.950460299,6.92987874,6.934728216,18.55353191,23.54746218
"Feb 04, 2017",6.93860451,6.919150111,6.952633038,6.922801515,6.949760573,18.85934849,23.53560398
"Feb 03, 2017",6.919150111,6.897704943,6.941064322,6.916506872,6.937226699,19.1201976,23.51603089
"Feb 02, 2017",6.897704943,6.878264674,6.921184699,6.8908329,6.919486202,18.7978904,23.4944661
"Feb 01, 2017",6.878264674,6.825416604,6.896805549,6.878058667,6.896714554,18.82687892,23.47487987
"Jan 31, 2017",6.825416604,6.8245367,6.87937638,6.825416604,6.877708358,18.91891948,23.42191869
"Jan 30, 2017",6.8245367,6.826621143,6.827683404,6.823797417,6.824786628,18.17512925,23.42092221
"Jan 29, 2017",6.826621143,6.824167127,6.828084169,6.82344933,6.823830044,17.92395031,23.42288056
"Jan 28, 2017",6.824167127,6.822589471,6.828614664,6.824167127,6.826100439,18.04932137,23.42030902
"Jan 27, 2017",6.822589471,6.805046799,6.827867559,6.819852596,6.824101894,18.64856504,23.41859547
"Jan 26, 2017",6.805046799,6.793376442,6.823645144,6.804858393,6.821750668,18.69799425,23.4009393
"Jan 25, 2017",6.793376442,6.814191573,6.80599937,6.793118539,6.804104412,18.60990343,23.38915287
"Jan 24, 2017",6.814191573,6.830334132,6.828863575,6.793791192,6.794239376,18.52817997,23.40984722
"Jan 23, 2017",6.830334132,6.826772963,6.833322639,6.820823899,6.825470894,18.11400068,23.425888
"Jan 22, 2017",6.826772963,6.797438055,6.843238091,6.79967997,6.829436917,18.57402824,23.42218111
"Jan 21, 2017",6.797438055,6.80035936,6.832352623,6.797415722,6.826317432,18.52646317,23.3927138
"Jan 20, 2017",6.80035936,6.789354553,6.801727874,6.787856256,6.796857237,18.27829195,23.39548849
"Jan 19, 2017",6.789354553,6.812752052,6.807503912,6.784841604,6.801360896,18.47540564,23.38434322
"Jan 18, 2017",6.812752052,6.722569625,6.82165258,6.754953689,6.78741648,19.23461533,23.40763108
"Jan 17, 2017",6.722569625,6.711472719,6.814059795,6.722389092,6.811178297,18.85954839,23.31731833
"Jan 16, 2017",6.711472719,6.707033471,6.726868692,6.709633554,6.723267377,18.23139741,23.30610045
"Jan 15, 2017",6.707033471,6.715553069,6.7133328,6.700571195,6.711497056,18.07838197,23.3015338
"Jan 14, 2017",6.715553069,6.689275834,6.727539503,6.700066682,6.707363434,18.34879046,23.30991647
"Jan 13, 2017",6.689275834,6.65309526,6.720220155,6.65929392,6.714146258,18.94521991,23.28351957
"Jan 12, 2017",6.65309526,6.811376528,6.716897391,6.627723865,6.690631075,19.21965533,23.24720087
"Jan 11, 2017",6.811376528,6.805102206,6.823775665,6.636943434,6.656417993,19.55507515,23.40536213
"Jan 10, 2017",6.805102206,6.816998716,6.818781979,6.803571848,6.810891894,18.56744421,23.39897189
"Jan 09, 2017",6.816998716,6.811431586,6.817491345,6.779705975,6.805534274,18.77047104,23.41076633
"Jan 08, 2017",6.811431586,6.806265042,6.848769314,6.788126792,6.814762412,18.8826207,23.40506788
"Jan 07, 2017",6.806265042,6.921894843,6.811893947,6.713636407,6.811893947,19.44869173,23.39978409
"Jan 06, 2017",6.921894843,7.053352338,6.953502724,6.784389187,6.804836225,19.6787894,23.5152956
"Jan 05, 2017",7.053352338,6.951197837,7.082632529,6.813906031,6.921046557,20.0503114,23.64664245
"Jan 04, 2017",6.951197837,6.929125305,7.055675159,6.951197837,7.051621829,19.65889844,23.54437088
"Jan 03, 2017",6.929125305,6.906374326,6.950891394,6.929125305,6.9506615,19.03677408,23.52216781
"Jan 02, 2017",6.906374326,6.870738535,6.938662686,6.904449822,6.929272122,19.21902093,23.49929239
"Jan 01, 2017",6.870738535,6.867589319,6.910830545,6.8655782,6.906083883,18.8112014,23.46353796
"Dec 31, 2016",6.867589319,6.879900923,6.870821549,6.853552493,6.870821549,18.41199412,23.46027272
"Dec 30, 2016",6.879900923,6.882570795,6.879900923,6.840364695,6.868224118,19.04915073,23.47247078
"Dec 29, 2016",6.882570795,6.840364695,6.886940139,6.861187643,6.880897825,19.11042213,23.47501389
"Dec 28, 2016",6.840364695,6.811629767,6.883380616,6.840364695,6.883380616,19.2820083,23.43268177
"Dec 27, 2016",6.811629767,6.798944373,6.845933065,6.807105871,6.83861954,18.93534698,23.40382836
"Dec 26, 2016",6.798944373,6.802005799,6.816933013,6.798944373,6.810814771,18.63394364,23.39103556
"Dec 25, 2016",6.802005799,6.826740432,6.802005799,6.759742391,6.798141286,18.78299476,23.39396717
"Dec 24, 2016",6.826740432,6.762602331,6.828149143,6.787100624,6.801082792,18.74078402,23.41858872
"Dec 23, 2016",6.762602331,6.726449206,6.829923459,6.762359496,6.826523531,19.43433046,23.3543342
"Dec 22, 2016",6.726449206,6.685411408,6.775114918,6.726413242,6.762197574,19.11396292,23.31805775
"Dec 21, 2016",6.685411408,6.674876999,6.726569077,6.683861446,6.726569077,18.86264492,23.27689754
"Dec 20, 2016",6.674876999,6.672905982,6.686285326,6.673929879,6.685711123,18.41696686,23.2662527
"Dec 19, 2016",6.672905982,6.67331061,6.676592157,6.672437927,6.675457455,18.13148286,23.2641668
"Dec 18, 2016",6.67331061,6.665900255,6.678015017,6.66953616,6.672703607,17.91855715,23.2644583
"Dec 17, 2016",6.665900255,6.657959697,6.675205124,6.665505358,6.673083027,18.18482929,23.2569309
"Dec 16, 2016",6.657959697,6.659383659,6.665721934,6.657959697,6.665569062,18.24165216,23.24889848
"Dec 15, 2016",6.659383659,6.65929392,6.661125575,6.656469422,6.656842199,18.21709592,23.24993004
"Dec 14, 2016",6.65929392,6.660126906,6.661893103,6.655234409,6.661189558,18.14596754,23.25002595
"Dec 13, 2016",6.660126906,6.646442462,6.670081676,6.656675109,6.660011611,18.21789849,23.250713
"Dec 12, 2016",6.646442462,6.652540397,6.661752434,6.646442462,6.659409298,18.15372897,23.23690571
"Dec 11, 2016",6.652540397,6.650304921,6.652604932,6.640411638,6.646039804,17.86404501,23.24286373
"Dec 10, 2016",6.650304921,6.64631259,6.655556174,6.650162612,6.652411314,17.80158482,23.24051866
"Dec 09, 2016",6.64631259,6.643893894,6.652256394,6.645935866,6.650007343,18.0453369,23.23643595
"Dec 08, 2016",6.643893894,6.638842621,6.652475858,6.641116893,6.64744191,18.19893497,23.23388084
"Dec 07, 2016",6.638842621,6.631632803,6.648388518,6.632989432,6.64395899,18.38428747,23.22870197
"Dec 06, 2016",6.631632803,6.650783449,6.640685963,6.631632803,6.638855706,18.5709783,23.22136837
"Dec 05, 2016",6.650783449,6.64851812,6.650886885,6.622350611,6.631606442,18.48236833,23.2404057
"Dec 04, 2016",6.64851812,6.657047809,6.651403901,6.643998045,6.651403901,17.91911049,23.23802251
"Dec 03, 2016",6.657047809,6.630076341,6.657047809,6.639692811,6.647882907,18.05751765,23.24641516
"Dec 02, 2016",6.630076341,6.614792622,6.660959199,6.630076341,6.6566494,18.66445011,23.21934319
"Dec 01, 2016",6.614792622,6.601610481,6.631039523,6.614792622,6.629059376,18.20329434,23.20393017
"Nov 30, 2016",6.601610481,6.601678388,6.617309391,6.601583317,6.614309964,18.24716986,23.19065325
"Nov 29, 2016",6.601678388,6.596436037,6.603225409,6.599271681,6.600686493,18.04250633,23.19059388
"Nov 28, 2016",6.596436037,6.60046896,6.603957375,6.596436037,6.600971933,17.94084655,23.18522793
"Nov 27, 2016",6.60046896,6.608688648,6.605324984,6.594536571,6.595821497,17.7782609,23.18914256
"Nov 26, 2016",6.608688648,6.607244604,6.609632222,6.592537556,6.600387372,17.82216533,23.19724635
"Nov 25, 2016",6.607244604,6.612874021,6.608877434,6.59931252,6.608877434,18.03218484,23.19568653
"Nov 24, 2016",6.612874021,6.622390519,6.615837582,6.597813964,6.607042001,18.26891904,23.20118983
"Nov 23, 2016",6.622390519,6.606163581,6.623068716,6.605189661,6.612833731,18.15337368,23.21058624
"Nov 22, 2016",6.606163581,6.594769074,6.625219939,6.601949968,6.621871588,18.68232167,23.19425948
"Nov 21, 2016",6.594769074,6.622576737,6.608971813,6.59374292,6.605636159,17.92313982,23.18276066
"Nov 20, 2016",6.622576737,6.622510235,6.627353309,6.576386,6.594454499,18.85321612,23.21046153
"Nov 19, 2016",6.622510235,6.607609186,6.628358786,6.612672556,6.622230877,18.52150298,23.21028692
"Nov 18, 2016",6.607609186,6.613223132,6.623905853,6.602438627,6.622190963,18.28558355,23.19525609
"Nov 17, 2016",6.613223132,6.566911501,6.627565072,6.605987805,6.607973634,18.50298858,23.20075337
"Nov 16, 2016",6.566911501,6.559317743,6.616894827,6.563911942,6.612309816,18.76635338,23.15430571
"Nov 15, 2016",6.559317743,6.553933404,6.573289029,6.558566529,6.567544061,18.09271126,23.14659846
"Nov 14, 2016",6.553933404,6.558481451,6.560011759,6.55080887,6.558226171,17.95853417,23.14048234
"Nov 13, 2016",6.558481451,6.574727105,6.558566529,6.532799977,6.553976138,18.20150556,23.14492202
"Nov 12, 2016",6.574727105,6.573051478,6.575285024,6.556820969,6.558268722,17.98407321,23.16105467
"Nov 11, 2016",6.573051478,6.583187898,6.576915152,6.571457027,6.574252629,17.96054348,23.15926232
"Nov 10, 2016",6.583187898,6.565025505,6.583436884,6.566967745,6.573023527,18.04682767,23.16926706
"Nov 09, 2016",6.565025505,6.555484906,6.606717751,6.563305305,6.583782596,18.70155721,23.15098466
"Nov 08, 2016",6.555484906,6.566306681,6.569467395,6.554488805,6.56505368,18.19328818,23.14132018
"Nov 07, 2016",6.566306681,6.556508433,6.566306681,6.550937468,6.555541796,17.99062218,23.15202533
"Nov 06, 2016",6.556508433,6.556096305,6.571247042,6.550451566,6.567403527,17.90822379,23.14212171
"Nov 05, 2016",6.556096305,6.535415421,6.561751764,6.547846541,6.555954153,17.79989701,23.14160524
"Nov 04, 2016",6.535415421,6.60982083,6.560931651,6.530236023,6.555698228,18.41975732,23.12083378
"Nov 03, 2016",6.60982083,6.59314042,6.614417242,6.519383248,6.534805763,18.96769171,23.19511258
"Nov 02, 2016",6.59314042,6.552992791,6.607771179,6.582509786,6.607771179,18.25657467,23.17833164
"Nov 01, 2016",6.552992791,6.55484467,6.601841345,6.552992791,6.592756822,18.68709066,23.1380808
"Oct 31, 2016",6.55484467,6.571051015,6.56426447,6.539123421,6.55246509,18.39088523,23.13982227
"Oct 30, 2016",6.571051015,6.537111799,6.571051015,6.546039078,6.553733954,18.42730873,23.15589625
"Oct 29, 2016",6.537111799,6.533788838,6.579806613,6.536764059,6.571555005,18.7190134,23.12185178
"Oct 28, 2016",6.533788838,6.519456974,6.537329076,6.528191808,6.536184223,18.2117544,23.11841188
"Oct 27, 2016",6.519456974,6.488718491,6.534646029,6.519206283,6.534239318,18.38095502,23.10396871
"Oct 26, 2016",6.488718491,6.483107351,6.52169566,6.488718491,6.519589668,18.30276507,23.07311612
"Oct 25, 2016",6.483107351,6.48792752,6.49891448,6.482648531,6.488581637,18.31952028,23.06740546
"Oct 24, 2016",6.48792752,6.488627257,6.488064464,6.480964384,6.482740312,17.94615812,23.07211409
"Oct 23, 2016",6.488627257,6.450691567,6.493950492,6.482939142,6.487790558,17.8132451,23.07270589
"Oct 22, 2016",6.450691567,6.447036413,6.489508837,6.450233427,6.488125321,18.17932867,23.03465209
"Oct 21, 2016",6.447036413,6.44676689,6.4521909,6.446814458,6.450201824,17.83998687,23.03086832
"Oct 20, 2016",6.44676689,6.458542024,6.448762804,6.442954094,6.447083968,17.85781242,23.03051006
"Oct 19, 2016",6.458542024,6.460545876,6.459700991,6.44255609,6.446544876,18.0551337,23.04219661
"Oct 18, 2016",6.460545876,6.464307891,6.462623758,6.455198563,6.458275585,17.99827342,23.0440837
"Oct 17, 2016",6.464307891,6.460029642,6.46510219,6.459372231,6.46020175,17.87704952,23.04773962
"Oct 16, 2016",6.460029642,6.461952434,6.465989191,6.459747948,6.464011814,17.51181488,23.04337646
"Oct 15, 2016",6.461952434,6.456785354,6.464744055,6.457381713,6.459356573,17.47997948,23.04518286
"Oct 14, 2016",6.456785354,6.455245732,6.463466179,6.456785354,6.46206175,17.87844357,23.03991161
"Oct 13, 2016",6.455245732,6.462826628,6.459638378,6.453672242,6.456439931,17.93650841,23.03828333
"Oct 12, 2016",6.462826628,6.42849292,6.463559738,6.455151392,6.455497261,18.34131497,23.04575159
"Oct 11, 2016",6.42849292,6.424577247,6.464712907,6.427297192,6.463138655,18.45595136,23.01131073
"Oct 10, 2016",6.424577247,6.428379871,6.431846247,6.423571586,6.428089117,18.02735812,23.00730705
"Oct 09, 2016",6.428379871,6.425419926,6.428428322,6.424236733,6.424463755,17.48529384,23.01098904
"Oct 08, 2016",6.425419926,6.417728518,6.429477513,6.425419926,6.428282963,17.56138216,23.00790079
"Oct 07, 2016",6.417728518,6.417499962,6.426342816,6.416438122,6.425063494,17.97550864,23.0000961
"Oct 06, 2016",6.417499962,6.413819548,6.419701726,6.415865894,6.418397562,17.85525989,22.99975025
"Oct 05, 2016",6.413819548,6.416813979,6.419685434,6.412835812,6.417565269,18.03615732,22.99594003
"Oct 04, 2016",6.416813979,6.415047858,6.416813979,6.412606135,6.413786772,17.72355767,22.99882192
"Oct 03, 2016",6.415047858,6.419913492,6.417663222,6.414212771,6.416944678,17.66135744,22.99693486
"Oct 02, 2016",6.419913492,6.413344196,6.419994928,6.412934229,6.41491691,17.48545691,23.0016945
"Oct 01, 2016",6.413344196,6.406417833,6.422012436,6.413344196,6.419962354,17.84721701,22.99500814
"Sep 30, 2016",6.406417833,6.405261515,6.413032637,6.403805959,6.413032637,17.84304558,22.98796732
"Sep 29, 2016",6.405261515,6.407275947,6.408232207,6.404980493,6.406368304,17.83474716,22.98671085
"Sep 28, 2016",6.407275947,6.410207776,6.40785311,6.404583622,6.404782077,17.70165355,22.98861936
"Sep 27, 2016",6.410207776,6.398278745,6.410585982,6.403756301,6.407160475,17.71591432,22.99142407
"Sep 26, 2016",6.398278745,6.401502517,6.410405119,6.397512818,6.410240669,17.89565139,22.97937025
"Sep 25, 2016",6.401502517,6.40185086,6.402547181,6.396446205,6.398312033,17.34121793,22.98245897
"Sep 24, 2016",6.40185086,6.390576181,6.404534002,6.400323888,6.40130341,17.38107766,22.98268452
"Sep 23, 2016",6.390576181,6.392386015,6.402265395,6.389888256,6.401651822,17.74864905,22.97130287
"Sep 22, 2016",6.392386015,6.402895159,6.394409816,6.390592954,6.390743896,18.0214755,22.97300696
"Sep 21, 2016",6.402895159,6.412228693,6.402895159,6.390039305,6.392168338,18.23165114,22.98338801
"Sep 20, 2016",6.412228693,6.41324582,6.412671762,6.410076193,6.41068462,18.10200186,22.99261881
"Sep 19, 2016",6.41324582,6.407341926,6.414982386,6.410618862,6.412195865,17.81913506,22.9935302
"Sep 18, 2016",6.407341926,6.408891164,6.413721218,6.406648936,6.41324582,17.7007665,22.98752062
"Sep 17, 2016",6.408891164,6.408940568,6.409944592,6.405542458,6.406846982,17.43021319,22.98893795
"Sep 16, 2016",6.408940568,6.414425703,6.412245106,6.408100363,6.408479366,17.98933459,22.98887777
"Sep 15, 2016",6.414425703,6.411555507,6.415244248,6.408775877,6.408775877,17.90089174,22.99425087
"Sep 14, 2016",6.411555507,6.410207776,6.41665058,6.410848997,6.41457309,17.6841604,22.99126777
"Sep 13, 2016",6.410207776,6.408528791,6.415407876,6.408396987,6.412212279,18.28050562,22.9898019
"Sep 12, 2016",6.408528791,6.435220449,6.410931175,6.405905914,6.410569541,18.10339545,22.98799952
